"","ID","COUNTRY_NAME","ISO2","ADMIN1","ADMIN2","SITE_NAME","SITE_CODE","LATITUDE","LONGITUDE","TEST_TYPE","INSECTICIDE_CLASS","INSECTICIDE_CONC","INSECTICIDE_INTENSITY","INSECTICIDE_TYPE","YEAR_START","VECTOR_SPECIES","STAGE_ORIGIN","MOSQUITO_NUMBER","TIME_HOLDING_POSTEXPOSURE","MORTALITY_ADJUSTED","RESISTANCE_INTENSITY","DATA_SOURCE","CITATION","CITATION_URL","DATA_CURATOR"
"799","IR000051478","Mali","ML","Kayes","Kayes","Kayes","IRML45",14.44693,-11.44448,"WHO tube test","Pyrethroids",3.75,"Medium","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,82,"Moderate to high intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"800","IR000051479","Mali","ML","Kayes","Kayes","Kayes","IRML45",14.44693,-11.44448,"WHO tube test","Pyrethroids",0.75,"High","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,97,"High intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"801","IR000051480","Mali","ML","Kayes","Kayes","Kayes","IRML45",14.44693,-11.44448,"WHO tube test","Pyrethroids",0.05,"Low","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,76,"N/A","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"802","IR000051481","Mali","ML","Kayes","Kayes","Kayes","IRML45",14.44693,-11.44448,"WHO tube test","Pyrethroids",0.05,"High","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,82,"High intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"803","IR000051482","Mali","ML","Kayes","Kita","Kita","IRML21",13.04114,-9.484723,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,35,"N/A","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"804","IR000051483","Mali","ML","Kayes","Kita","Kita","IRML21",13.04114,-9.484723,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,45,"Moderate to high intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"805","IR000051484","Mali","ML","Kayes","Kita","Kita","IRML21",13.04114,-9.484723,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,60,"High intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"806","IR000051485","Mali","ML","Kayes","Kita","Kita","IRML21",13.04114,-9.484723,"WHO tube test","Pyrethroids",0.75,"Low","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,23,"N/A","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"807","IR000051486","Mali","ML","Kayes","Kita","Kita","IRML21",13.04114,-9.484723,"WHO tube test","Pyrethroids",3.75,"Medium","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,38,"Moderate to high intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"808","IR000051487","Mali","ML","Kayes","Kita","Kita","IRML21",13.04114,-9.484723,"WHO tube test","Pyrethroids",0.75,"High","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,56,"High intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"809","IR000051488","Mali","ML","Kayes","Kita","Kita","IRML21",13.04114,-9.484723,"WHO tube test","Pyrethroids",0.05,"Low","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,23,"N/A","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"810","IR000051489","Mali","ML","Kayes","Kita","Kita","IRML21",13.04114,-9.484723,"WHO tube test","Pyrethroids",0.25,"Medium","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,35,"Moderate to high intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"811","IR000051490","Mali","ML","Kayes","Kita","Kita","IRML21",13.04114,-9.484723,"WHO tube test","Pyrethroids",0.05,"High","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,100,"Low intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"812","IR000051491","Mali","ML","Koulikoro","Koulikoro","Koulikoro","IRML22",12.86666,-7.56666,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,10,"N/A","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"813","IR000051492","Mali","ML","Koulikoro","Koulikoro","Koulikoro","IRML22",12.86666,-7.56666,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,40,"Moderate to high intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"814","IR000051493","Mali","ML","Koulikoro","Koulikoro","Koulikoro","IRML22",12.86666,-7.56666,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,60,"High intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"815","IR000051494","Mali","ML","Koulikoro","Koulikoro","Koulikoro","IRML22",12.86666,-7.56666,"WHO tube test","Pyrethroids",0.75,"Low","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,15,"N/A","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"816","IR000051495","Mali","ML","Koulikoro","Koulikoro","Koulikoro","IRML22",12.86666,-7.56666,"WHO tube test","Pyrethroids",3.75,"Medium","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,68,"Moderate to high intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"817","IR000051496","Mali","ML","Koulikoro","Koulikoro","Koulikoro","IRML22",12.86666,-7.56666,"WHO tube test","Pyrethroids",0.75,"High","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,88,"High intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"818","IR000051497","Mali","ML","Koulikoro","Koulikoro","Koulikoro","IRML22",12.86666,-7.56666,"WHO tube test","Pyrethroids",0.05,"Low","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,32,"N/A","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"819","IR000051498","Mali","ML","Koulikoro","Koulikoro","Koulikoro","IRML22",12.86666,-7.56666,"WHO tube test","Pyrethroids",0.25,"Medium","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,74,"Moderate to high intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"820","IR000051499","Mali","ML","Koulikoro","Koulikoro","Koulikoro","IRML22",12.86666,-7.56666,"WHO tube test","Pyrethroids",0.05,"High","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,85,"High intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"821","IR000051500","Mali","ML","Mopti","Mopti","Mopti","IRML26",14.49341,-4.20097,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,8,"N/A","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"822","IR000051501","Mali","ML","Mopti","Mopti","Mopti","IRML26",14.49341,-4.20097,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,40,"Moderate to high intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"823","IR000051502","Mali","ML","Mopti","Mopti","Mopti","IRML26",14.49341,-4.20097,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,71,"High intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"824","IR000051503","Mali","ML","Mopti","Mopti","Mopti","IRML26",14.49341,-4.20097,"WHO tube test","Pyrethroids",0.75,"Low","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,28,"N/A","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"825","IR000051504","Mali","ML","Mopti","Mopti","Mopti","IRML26",14.49341,-4.20097,"WHO tube test","Pyrethroids",3.75,"Medium","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,80,"Moderate to high intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"826","IR000051505","Mali","ML","Mopti","Mopti","Mopti","IRML26",14.49341,-4.20097,"WHO tube test","Pyrethroids",0.75,"High","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,97,"High intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"827","IR000051506","Mali","ML","Mopti","Mopti","Mopti","IRML26",14.49341,-4.20097,"WHO tube test","Pyrethroids",0.05,"Low","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,45,"N/A","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"828","IR000051507","Mali","ML","Mopti","Mopti","Mopti","IRML26",14.49341,-4.20097,"WHO tube test","Pyrethroids",0.25,"Medium","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,92,"Moderate to high intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"829","IR000051508","Mali","ML","Segou","Niono","Niono","IRML29",14.223544,-5.976456,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,20,"N/A","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
"830","IR000051509","Mali","ML","Segou","Niono","Niono","IRML29",14.223544,-5.976456,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","100",24,63,"Moderate to high intensity","Not available","Sovi et al. (2020) Anopheles gambiae (s.l.) exhibit high intensity pyrethroid resistance throughout Southern and Central Mali (2016–2018): PBO or next generation LLINs may provide greater control. Parasit Vectors. 2020; 13: 239.","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206711/","World Health Organization"
