ID,COUNTRY_NAME,ISO2,ADMIN1,ADMIN2,SITE_NAME,SITE_CODE,LATITUDE,LONGITUDE,TEST_TYPE,INSECTICIDE_CLASS,INSECTICIDE_CONC,INSECTICIDE_INTENSITY,INSECTICIDE_TYPE,YEAR_START,VECTOR_SPECIES,STAGE_ORIGIN,MOSQUITO_NUMBER,TIME_HOLDING_POSTEXPOSURE,MORTALITY_ADJUSTED,RESISTANCE_INTENSITY,DATA_SOURCE,CITATION,CITATION_URL,DATA_CURATOR
IR000051782,Kenya,KE,Migori County,Suna West,Awendo,IRKE11,-1.068555,34.468997,"CDC bottle bioassay, adults",Pyrethroids,107.5µg,5,Permethrin,2017,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,69.00,Moderate to high intensity,Kenya Medical Research Institute,"Abong’o et al. (2020) Impact of indoor residual spraying with pirimiphos-methyl (Actellic 300CS) on entomological indicators of transmission and malaria case burden in Migori County, western Kenya. Sci Rep. 2020; 10: 4518",https://pubmed.ncbi.nlm.nih.gov/32161302/,World Health Organization
IR000051781,Kenya,KE,Migori County,Suna West,Awendo,IRKE11,-1.068555,34.468997,"CDC bottle bioassay, adults",Pyrethroids,21.5µg,1,Permethrin,2017,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,0.00,N/A,Kenya Medical Research Institute,"Abong’o et al. (2020) Impact of indoor residual spraying with pirimiphos-methyl (Actellic 300CS) on entomological indicators of transmission and malaria case burden in Migori County, western Kenya. Sci Rep. 2020; 10: 4518",https://pubmed.ncbi.nlm.nih.gov/32161302/,World Health Organization
IR000051783,Kenya,KE,Migori County,Suna West,Awendo,IRKE11,-1.068555,34.468997,"CDC bottle bioassay, adults",Pyrethroids,215µg,10,Permethrin,2017,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,91.00,High intensity,Kenya Medical Research Institute,"Abong’o et al. (2020) Impact of indoor residual spraying with pirimiphos-methyl (Actellic 300CS) on entomological indicators of transmission and malaria case burden in Migori County, western Kenya. Sci Rep. 2020; 10: 4518",https://pubmed.ncbi.nlm.nih.gov/32161302/,World Health Organization
IR000051785,Kenya,KE,Homa Bay County,Ndhiwa,Ndhiwa,IRKE94,-0.729900,34.367100,"CDC bottle bioassay, adults",Pyrethroids,107.5µg,5,Permethrin,2017,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,96.00,Moderate to high intensity,Kenya Medical Research Institute,"Abong’o et al. (2020) Impact of indoor residual spraying with pirimiphos-methyl (Actellic 300CS) on entomological indicators of transmission and malaria case burden in Migori County, western Kenya. Sci Rep. 2020; 10: 4518",https://pubmed.ncbi.nlm.nih.gov/32161302/,World Health Organization
IR000051784,Kenya,KE,Homa Bay County,Ndhiwa,Ndhiwa,IRKE94,-0.729900,34.367100,"CDC bottle bioassay, adults",Pyrethroids,21.5µg,1,Permethrin,2017,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,20.00,N/A,Kenya Medical Research Institute,"Abong’o et al. (2020) Impact of indoor residual spraying with pirimiphos-methyl (Actellic 300CS) on entomological indicators of transmission and malaria case burden in Migori County, western Kenya. Sci Rep. 2020; 10: 4518",https://pubmed.ncbi.nlm.nih.gov/32161302/,World Health Organization
IR000051786,Kenya,KE,Homa Bay County,Ndhiwa,Ndhiwa,IRKE94,-0.729900,34.367100,"CDC bottle bioassay, adults",Pyrethroids,215µg,10,Permethrin,2017,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,98.00,Low intensity,Kenya Medical Research Institute,"Abong’o et al. (2020) Impact of indoor residual spraying with pirimiphos-methyl (Actellic 300CS) on entomological indicators of transmission and malaria case burden in Migori County, western Kenya. Sci Rep. 2020; 10: 4518",https://pubmed.ncbi.nlm.nih.gov/32161302/,World Health Organization
IR000051788,Kenya,KE,Homa Bay County,Homa Bay Town,Homa Bay,IRKE31,-0.538923,34.431259,"CDC bottle bioassay, adults",Pyrethroids,107.5µg,5,Permethrin,2017,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,63.00,Moderate to high intensity,Kenya Medical Research Institute,"Abong’o et al. (2020) Impact of indoor residual spraying with pirimiphos-methyl (Actellic 300CS) on entomological indicators of transmission and malaria case burden in Migori County, western Kenya. Sci Rep. 2020; 10: 4518",https://pubmed.ncbi.nlm.nih.gov/32161302/,World Health Organization
IR000051787,Kenya,KE,Homa Bay County,Homa Bay Town,Homa Bay,IRKE31,-0.538923,34.431259,"CDC bottle bioassay, adults",Pyrethroids,21.5µg,1,Permethrin,2017,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,24.00,N/A,Kenya Medical Research Institute,"Abong’o et al. (2020) Impact of indoor residual spraying with pirimiphos-methyl (Actellic 300CS) on entomological indicators of transmission and malaria case burden in Migori County, western Kenya. Sci Rep. 2020; 10: 4518",https://pubmed.ncbi.nlm.nih.gov/32161302/,World Health Organization
IR000051789,Kenya,KE,Homa Bay County,Homa Bay Town,Homa Bay,IRKE31,-0.538923,34.431259,"CDC bottle bioassay, adults",Pyrethroids,215µg,10,Permethrin,2017,An. arabiensis,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,100.00,Low intensity,Kenya Medical Research Institute,"Abong’o et al. (2020) Impact of indoor residual spraying with pirimiphos-methyl (Actellic 300CS) on entomological indicators of transmission and malaria case burden in Migori County, western Kenya. Sci Rep. 2020; 10: 4518",https://pubmed.ncbi.nlm.nih.gov/32161302/,World Health Organization
OxsKBaJpZQI,Iran (Islamic Republic of),IR,Hormozgan,Bandar Abbas,Hormoodar,IRIR8,27.450000,56.300000,WHO tube test,Carbamates,0.5%,5,Bendiocarb,2020,An. stephensi,F1_LARVAE_(PROGENY_OF_WILD_ADULTS),100,24HRS,96.00,Moderate to high intensity,Ministry of Health,Ministry of Health,NA,World Health Organization
KBnYAqJ2Qp6,Iran (Islamic Republic of),IR,Hormozgan,Bandar Abbas,Hormoodar,IRIR8,27.450000,56.300000,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2020,An. stephensi,F1_LARVAE_(PROGENY_OF_WILD_ADULTS),100,24HRS,100.00,Low intensity,Ministry of Health,Ministry of Health,NA,World Health Organization
jVMRjLgDfH6,Eritrea,ER,Gashbarka,Tesseney,Tesseney,IRER10,15.101021,36.640181,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),59,24HRS,61.00,N/A,Ministry of Health,Ministry of Health,NA,World Health Organization
rIH9XhwU4Qk,Eritrea,ER,Gashbarka,Tesseney,Tesseney,IRER10,15.101021,36.640181,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),62,24HRS,79.00,Moderate to high intensity,Ministry of Health,Ministry of Health,NA,World Health Organization
oazWIXrjgdc,Eritrea,ER,Gashbarka,Tesseney,Tesseney,IRER10,15.101021,36.640181,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),60,24HRS,96.70,High intensity,Ministry of Health,Ministry of Health,NA,World Health Organization
IR000048290,Cabo Verde,CV,Santiago,Praia,Praia,IRCV5,14.931520,-23.512540,WHO tube test,Carbamates,1.0%,10,Bendiocarb,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),693,24HRS,100.00,Could not be reliably assessed,Not available,"DePina et al.. (2018) Susceptibility of Anopheles gambiae Sl to the Insecticides in Praia, Cape Verde: A Country in the Pre-Elimination of Malaria.Vector Biol J 2018, 3:2",https://www.scitechnol.com/peer-review/susceptibility-of-anopheles-gambiae-sl-to-the-insecticides-in-praia-cape-verde-a-country-in-the-preelimination-of-malaria-XbNz.pdf,World Health Organization
IR000027593,Congo,CG,Brazzaville,Ouenze,Brazzaville,IRCG2,-4.267770,15.275270,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),75,24HRS,78.60,N/A,Ministry of Health,Ministry of Health,NA,World Health Organization
IR000027577,Congo,CG,Brazzaville,Ouenze,Brazzaville,IRCG2,-4.267770,15.275270,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24HRS,90.00,High intensity,Ministry of Health,Ministry of Health,NA,World Health Organization
IR000027576,Congo,CG,Brazzaville,Bacongo,Djoumouna,IRCG3,-4.376111,15.160000,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2018,An. gambiae s.l.,F1_ADULTS_(PROGENY_OF_WILD_ADULTS),100,24HRS,100.00,Could not be reliably assessed,Ministry of Health,Ministry of Health,NA,World Health Organization
IR000027606,Congo,CG,Pool,Kintélé,Kintele,IRCG7,-4.150000,15.342222,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2017,An. gambiae s.l.,F1_ADULTS_(PROGENY_OF_WILD_ADULTS),100,24HRS,100.00,Could not be reliably assessed,Ministry of Health,Ministry of Health,NA,World Health Organization
IRDis718,Cameroon,CM,Centre,Nkolbisson,Nkolbisson,IRCM149,3.871310,11.454260,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),106,24HRS,56.70,N/A,Not available,"Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.",https://pubmed.ncbi.nlm.nih.gov/34577014/,World Health Organization
IR000002641,China,CN,Henan,Shangqiu Shi,Yongcheng,IRCN103,33.961200,116.308700,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2010,An. sinensis s.l.,F0_ADULTS_(WILD_COLLECTED),Not available,24HRS,73.30,N/A,Zhengzhou University,Zhengzhou University,NA,World Health Organization
IR000002642,China,CN,Henan,Shangqiu Shi,Yongcheng,IRCN103,33.961200,116.308700,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2010,An. sinensis s.l.,NR,108,24HRS,20.40,Moderate to high intensity,N/A,Wang et al. (2013) A potential threat to malaria elimination: extensive deltamethrin and DDT resistance to Anopheles sinensis from the malaria-endemic areas in China.. Malar J. 2013 May 17;12:164,https://www.ncbi.nlm.nih.gov/pubmed/23683359,World Health Organization
IR000001289,China,CN,Hubei,Suizhou Shi,Guangshui,IRCN25,31.630000,113.823800,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2010,An. sinensis s.l.,F0_ADULTS_(WILD_COLLECTED),97,24HRS,15.50,N/A,Hubei CDC,Hubei CDC,NA,World Health Organization
IR000001292,China,CN,Hubei,Suizhou Shi,Guangshui,IRCN25,31.630000,113.823800,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2010,An. sinensis s.l.,F0_ADULTS_(WILD_COLLECTED),102,24HRS,5.90,N/A,Hubei CDC,Hubei CDC,NA,World Health Organization
IR000001296,China,CN,Hubei,Suizhou Shi,Guangshui,IRCN25,31.630000,113.823800,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2010,An. sinensis s.l.,NR,102,24HRS,6.00,Moderate to high intensity,N/A,Wang et al. (2013) A potential threat to malaria elimination: extensive deltamethrin and DDT resistance to Anopheles sinensis from the malaria-endemic areas in China.. Malar J. 2013 May 17;12:164,https://www.ncbi.nlm.nih.gov/pubmed/23683359,World Health Organization
IR000001347,China,CN,Guangdong,Jiangmen Shi,Heshan County,IRCN33,22.670000,112.791100,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2010,An. sinensis s.l.,NR,107,24HRS,28.60,Moderate to high intensity,N/A,Wang et al. (2013) A potential threat to malaria elimination: extensive deltamethrin and DDT resistance to Anopheles sinensis from the malaria-endemic areas in China.. Malar J. 2013 May 17;12:164,https://www.ncbi.nlm.nih.gov/pubmed/23683359,World Health Organization
IR000001449,China,CN,Jiangxi,Nanchang Shi,Jinxian County,IRCN48,28.430200,116.310600,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2010,An. sinensis s.l.,NR,107,24HRS,12.40,Moderate to high intensity,N/A,Wang et al. (2013) A potential threat to malaria elimination: extensive deltamethrin and DDT resistance to Anopheles sinensis from the malaria-endemic areas in China.. Malar J. 2013 May 17;12:164,https://www.ncbi.nlm.nih.gov/pubmed/23683359,World Health Organization
IR000001855,China,CN,Sichuan,Ya'an Shi,Mingshan,IRCN65,30.121200,103.225700,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2010,An. sinensis s.l.,NR,92,24HRS,64.50,Moderate to high intensity,N/A,Wang et al. (2013) A potential threat to malaria elimination: extensive deltamethrin and DDT resistance to Anopheles sinensis from the malaria-endemic areas in China.. Malar J. 2013 May 17;12:164,https://www.ncbi.nlm.nih.gov/pubmed/23683359,World Health Organization
IR000001978,China,CN,Yunnan,Simao Diqu,Ninger,IRCN67,23.106800,101.199300,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2010,An. sinensis s.l.,NR,100,24HRS,45.80,Moderate to high intensity,N/A,Wang et al. (2013) A potential threat to malaria elimination: extensive deltamethrin and DDT resistance to Anopheles sinensis from the malaria-endemic areas in China.. Malar J. 2013 May 17;12:164,https://www.ncbi.nlm.nih.gov/pubmed/23683359,World Health Organization
IR000002360,China,CN,Jiangsu,Suqian Shi,Sihong,IRCN77,33.437300,118.310700,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2010,An. sinensis s.l.,NR,96,24HRS,35.70,Moderate to high intensity,N/A,Wang et al. (2013) A potential threat to malaria elimination: extensive deltamethrin and DDT resistance to Anopheles sinensis from the malaria-endemic areas in China.. Malar J. 2013 May 17;12:164,https://www.ncbi.nlm.nih.gov/pubmed/23683359,World Health Organization
IR000002376,China,CN,Shanghai,Shanghai Shi,Songjiang,IRCN79,31.012800,121.201700,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2010,An. sinensis s.l.,NR,80,24HRS,57.50,Moderate to high intensity,N/A,Wang et al. (2013) A potential threat to malaria elimination: extensive deltamethrin and DDT resistance to Anopheles sinensis from the malaria-endemic areas in China.. Malar J. 2013 May 17;12:164,https://www.ncbi.nlm.nih.gov/pubmed/23683359,World Health Organization
IR000050636,Democratic Republic of the Congo,CD,Tanganyika,Kalemie,Kalemie,IRCD8,-5.947500,29.194700,"CDC bottle bioassay, adults",Pyrethroids,107.5µg,5,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,13.00,Moderate to high intensity,Institute National de Recherche Biomédicale (INRB),Wat’senga et al. (2020) Intensity of pyrethroid resistance in Anopheles gambiae before and after a mass distribution of insecticide-treated nets in Kinshasa and in 11 provinces of the Democratic Republic of Congo. Malar J. 2020; 19: 169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193383/,World Health Organization
IR000050635,Democratic Republic of the Congo,CD,Tanganyika,Kalemie,Kalemie,IRCD8,-5.947500,29.194700,"CDC bottle bioassay, adults",Pyrethroids,21.5µg,1,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,0.00,N/A,Institute National de Recherche Biomédicale (INRB),Wat’senga et al. (2020) Intensity of pyrethroid resistance in Anopheles gambiae before and after a mass distribution of insecticide-treated nets in Kinshasa and in 11 provinces of the Democratic Republic of Congo. Malar J. 2020; 19: 169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193383/,World Health Organization
IR000050637,Democratic Republic of the Congo,CD,Tanganyika,Kalemie,Kalemie,IRCD8,-5.947500,29.194700,"CDC bottle bioassay, adults",Pyrethroids,215µg,10,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,40.00,High intensity,Institute National de Recherche Biomédicale (INRB),Wat’senga et al. (2020) Intensity of pyrethroid resistance in Anopheles gambiae before and after a mass distribution of insecticide-treated nets in Kinshasa and in 11 provinces of the Democratic Republic of Congo. Malar J. 2020; 19: 169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193383/,World Health Organization
IR000050648,Democratic Republic of the Congo,CD,Haut Katanga,Kambove,Kapolowe,IRCD9,-10.934159,26.953514,"CDC bottle bioassay, adults",Pyrethroids,107.5µg,5,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,10.00,Moderate to high intensity,Institute National de Recherche Biomédicale (INRB),Wat’senga et al. (2020) Intensity of pyrethroid resistance in Anopheles gambiae before and after a mass distribution of insecticide-treated nets in Kinshasa and in 11 provinces of the Democratic Republic of Congo. Malar J. 2020; 19: 169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193383/,World Health Organization
IR000050647,Democratic Republic of the Congo,CD,Haut Katanga,Kambove,Kapolowe,IRCD9,-10.934159,26.953514,"CDC bottle bioassay, adults",Pyrethroids,21.5µg,1,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,0.00,N/A,Institute National de Recherche Biomédicale (INRB),Wat’senga et al. (2020) Intensity of pyrethroid resistance in Anopheles gambiae before and after a mass distribution of insecticide-treated nets in Kinshasa and in 11 provinces of the Democratic Republic of Congo. Malar J. 2020; 19: 169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193383/,World Health Organization
IR000050649,Democratic Republic of the Congo,CD,Haut Katanga,Kambove,Kapolowe,IRCD9,-10.934159,26.953514,"CDC bottle bioassay, adults",Pyrethroids,215µg,10,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,68.00,High intensity,Institute National de Recherche Biomédicale (INRB),Wat’senga et al. (2020) Intensity of pyrethroid resistance in Anopheles gambiae before and after a mass distribution of insecticide-treated nets in Kinshasa and in 11 provinces of the Democratic Republic of Congo. Malar J. 2020; 19: 169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193383/,World Health Organization
IR000050642,Democratic Republic of the Congo,CD,Kasai Central,Mikalayi,Mikalayi,IRCD24,-6.025361,22.319498,"CDC bottle bioassay, adults",Pyrethroids,107.5µg,5,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,18.00,Moderate to high intensity,Institute National de Recherche Biomédicale (INRB),Wat’senga et al. (2020) Intensity of pyrethroid resistance in Anopheles gambiae before and after a mass distribution of insecticide-treated nets in Kinshasa and in 11 provinces of the Democratic Republic of Congo. Malar J. 2020; 19: 169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193383/,World Health Organization
IR000050641,Democratic Republic of the Congo,CD,Kasai Central,Mikalayi,Mikalayi,IRCD24,-6.025361,22.319498,"CDC bottle bioassay, adults",Pyrethroids,21.5µg,1,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,9.00,N/A,Institute National de Recherche Biomédicale (INRB),Wat’senga et al. (2020) Intensity of pyrethroid resistance in Anopheles gambiae before and after a mass distribution of insecticide-treated nets in Kinshasa and in 11 provinces of the Democratic Republic of Congo. Malar J. 2020; 19: 169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193383/,World Health Organization
IR000050643,Democratic Republic of the Congo,CD,Kasai Central,Mikalayi,Mikalayi,IRCD24,-6.025361,22.319498,"CDC bottle bioassay, adults",Pyrethroids,215µg,10,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,25.00,High intensity,Institute National de Recherche Biomédicale (INRB),Wat’senga et al. (2020) Intensity of pyrethroid resistance in Anopheles gambiae before and after a mass distribution of insecticide-treated nets in Kinshasa and in 11 provinces of the Democratic Republic of Congo. Malar J. 2020; 19: 169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193383/,World Health Organization
IR000050548,Democratic Republic of the Congo,CD,Kinshasa,Nsele,Kinkole,IRCD20,-4.336800,15.512700,"CDC bottle bioassay, adults",Pyrethroids,21.5µg,1,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,0.00,N/A,Institute National de Recherche Biomédicale (INRB),Wat’senga et al. (2020) Intensity of pyrethroid resistance in Anopheles gambiae before and after a mass distribution of insecticide-treated nets in Kinshasa and in 11 provinces of the Democratic Republic of Congo. Malar J. 2020; 19: 169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193383/,World Health Organization
IR000050549,Democratic Republic of the Congo,CD,Kinshasa,Nsele,Kinkole,IRCD20,-4.336800,15.512700,"CDC bottle bioassay, adults",Pyrethroids,107.5µg,5,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,30MINS,40.00,Moderate to high intensity,Institute National de Recherche Biomédicale (INRB),Wat’senga et al. (2020) Intensity of pyrethroid resistance in Anopheles gambiae before and after a mass distribution of insecticide-treated nets in Kinshasa and in 11 provinces of the Democratic Republic of Congo. Malar J. 2020; 19: 169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7193383/,World Health Organization
